stock,Bearish,Neutral,Bullish,Total_Compound,date,assetType,assetMainType,cusip,symbol,description,bidPrice,bidSize,bidId,askPrice,askSize,askId,lastPrice,lastSize,lastId,openPrice,highPrice,lowPrice,bidTick,closePrice,netChange,totalVolume,quoteTimeInLong,tradeTimeInLong,mark,exchange,exchangeName,marginable,shortable,volatility,digits,52WkHigh,52WkLow,nAV,peRatio,divAmount,divYield,divDate,securityStatus,regularMarketLastPrice,regularMarketLastSize,regularMarketNetChange,regularMarketTradeTimeInLong,netPercentChangeInDouble,markChangeInDouble,markPercentChangeInDouble,regularMarketPercentChangeInDouble,delayed,realtimeEntitled,symbol.1,high52,low52,dividendAmount,dividendYield,dividendDate,peRatio.1,pegRatio,pbRatio,prRatio,pcfRatio,grossMarginTTM,grossMarginMRQ,netProfitMarginTTM,netProfitMarginMRQ,operatingMarginTTM,operatingMarginMRQ,returnOnEquity,returnOnAssets,returnOnInvestment,quickRatio,currentRatio,interestCoverage,totalDebtToCapital,ltDebtToEquity,totalDebtToEquity,epsTTM,epsChangePercentTTM,epsChangeYear,epsChange,revChangeYear,revChangeTTM,revChangeIn,sharesOutstanding,marketCapFloat,marketCap,bookValuePerShare,shortIntToFloat,shortIntDayToCover,divGrowthRate3Year,dividendPayAmount,dividendPayDate,beta,vol1DayAvg,vol10DayAvg,vol3MonthAvg
AMD,0.149,0.745,0.106,0.025,10/22/21,EQUITY,EQUITY,7903107,AMD,"Advanced Micro Devices, Inc. - Common Stock",118.47,200,Q,118.49,500,U,118.48,200,D,120.825,121.56,118.37, ,119.33,-0.85,22307081,1634920000000.0,1634920000000.0,118.48,q,NASD,True,True,0.0155,4,122.49,72.5,0.0,40.55,0.0,0.0,,Normal,118.48,2,-0.85,1634920000000.0,-0.7123,-0.85,-0.7123,-0.7123,True,False,,122.49,72.5,0.0,0.0, ,,0.094541,20.48794,10.85031,38.17066,45.71214,47.53247,25.69715,18.38961,18.32084,21.58442,66.26808,39.68971,57.38199,2.09302,2.70332,83.0,4.24234,4.43029,4.43029,2.80165,450.5197,341.9478,0.0,0.0,74.47031,11.75617,1212965282.0,1207.738,144743.1,0.0,0.0,0.0,0.0,0.0, ,2.01779,38885390.0,38885388.0,1336348610.0
AMZN,0.151,0.647,0.201,0.093,10/22/21,EQUITY,EQUITY,23135106,AMZN,"Amazon.com, Inc. - Common Stock",3344.77,200,Q,3345.8401,200,M,3345.3049,100,D,3421.0,3429.8401,3342.0601, ,3435.01,-89.705,1341852,1634920000000.0,1634920000000.0,3345.305,q,NASD,True,True,0.0243,4,3773.0779,2881.0,0.0,58.34,0.0,0.0,,Normal,3345.3049,1,-89.705,1634920000000.0,-2.6115,-89.705,-2.6115,-2.6115,True,False,,3773.078,2881.0,0.0,0.0, ,,0.496595,15.13998,3.92429,29.48273,40.67896,43.24726,6.61361,6.8677,6.68489,6.81111,31.22882,9.47832,14.40883,0.99098,1.19573,148.4194,37.08321,57.93141,58.9401,57.37862,120.5522,46.90712,0.0,0.0,37.76388,4.20391,506440520.0,437.5062,1739628.0,45.56149,0.0,0.0,0.0,0.0, ,1.13416,2515040.0,2515039.0,64693540.0
MSFT,0.079,0.682,0.239,0.353,10/22/21,EQUITY,EQUITY,594918104,MSFT,Microsoft Corporation - Common Stock,308.15,100,U,308.18,200,U,308.155,100,D,310.4,311.09,307.96, ,310.76,-2.605,7045458,1634920000000.0,1634920000000.0,308.155,q,NASD,True,True,0.0087,4,311.09,199.62,0.0,38.1635,2.48,0.8,00:00.0,Normal,308.155,1,-2.605,1634920000000.0,-0.8383,-2.605,-0.8383,-0.8383,True,False,,311.02,199.62,2.48,0.8,00:00.0,,0.970739,16.45635,13.88055,31.97985,68.9258,69.68495,36.45174,35.66043,41.58714,41.38499,47.07867,19.29522,25.84604,2.05026,2.07999,0.0,33.2371,43.54171,49.78378,8.05507,39.74234,48.31527,0.0,0.0,17.53173,10.66034,7507897348.0,7490.586,2333154.0,15.4153,0.0,0.0,0.0,0.62,00:00.0,0.82781,20489680.0,20489681.0,478748550.0
ON,0.047,0.727,0.227,0.414,10/22/21,EQUITY,EQUITY,682189105,ON,ON Semiconductor Corporation - Common Stock,46.04,300,Q,46.06,700,Q,46.05,100,D,46.35,46.865,46.01, ,46.32,-0.27,1048317,1634920000000.0,1634920000000.0,46.05,q,NASD,True,True,0.0317,4,49.78,23.86,0.0,36.16,0.0,0.0,,Normal,46.05,1,-0.27,1634920000000.0,-0.5829,-0.27,-0.5829,-0.5829,True,False,,49.78,23.86,0.0,0.0, ,,0.015349,5.26959,3.37136,17.4641,35.50345,38.33164,8.8822,11.02461,11.30816,15.33026,14.91632,5.79841,7.07167,1.31991,2.21971,9.10942,44.96586,76.81799,82.13719,1.2068,2500.636,12270.38,0.0,0.0,12.13649,12.70163,430532211.0,425.4435,19942.25,17.09474,0.0,0.0,0.0,0.0, ,1.78929,4484610.0,4484606.0,118257000.0
AAPL,0.129,0.677,0.194,0.094,10/22/21,EQUITY,EQUITY,37833100,AAPL,Apple Inc. - Common Stock,148.82,200,P,148.83,900,V,148.82,100,J,149.69,150.18,148.68, ,149.48,-0.66,26600214,1634920000000.0,1634920000000.0,148.82,q,NASD,True,True,0.0098,4,157.26,107.32,0.0,29.2315,0.88,0.59,00:00.0,Normal,148.82,1,-0.66,1634920000000.0,-0.4415,-0.66,-0.4415,-0.4415,True,False,,157.26,107.32,0.88,0.59,00:00.0,,0.53001,38.50236,7.11765,25.26538,41.00503,43.29273,25.00382,26.70138,28.78772,29.62645,127.1247,26.82452,39.09014,1.01384,1.06189,0.0,65.45405,164.5177,189.4695,5.10613,55.23408,100.5681,0.0,0.0,26.76506,0.0,16530166000.0,16360.61,2470929.0,0.0,0.0,0.0,0.0,0.22,00:00.0,1.2153,69467920.0,69467924.0,1623159190.0
TLRY,0.04,0.874,0.087,0.204,10/22/21,EQUITY,EQUITY,88688T100,TLRY,"Tilray, Inc. - Class 2 Common Stock",11.0,2900,K,11.01,3000,Q,11.0003,200,D,11.53,11.53,10.97, ,11.56,-0.5597,10062568,1634920000000.0,1634920000000.0,11.0003,q,NASD,True,True,0.0419,4,67.0,5.25,0.0,0.0,0.0,0.0,,Normal,11.0003,2,-0.5597,1634920000000.0,-4.8417,-0.5597,-4.8417,-4.8417,True,False,,67.0,5.25,0.0,0.0, ,,0.0,1.20571,0.0,0.0,0.0,30.32621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12581,1.60321,0.0,15.69669,17.97805,18.90501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463336249.0,457.1436,5356.167,0.0,0.0,0.0,0.0,0.0, ,0.0,24228140.0,24228143.0,415156270.0
DWAC,0.081,0.766,0.153,0.166,10/23/21,EQUITY,EQUITY,25400Q105,DWAC,Digital World Acquisition Corp. - Class A Common Stock,80.03,100,P,80.7,500,P,80.65,0,Q,118.795,175.0,67.96, ,94.2,-13.55,133395819,1634950000000.0,1634950000000.0,94.2,q,NASD,True,True,0.1428,4,175.0,9.8401,0.0,0.0,0.0,0.0,,Normal,94.2,329,0.0,1634930000000.0,-14.3843,0.0,0.0,0.0,True,False,,175.0,9.8401,0.0,0.0, ,,0.0,128293.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28750000.0,12.52346,3039.043,0.0,0.0,0.0,0.0,0.0, ,0.0,63299600.0,63299604.0,0.0
TSLA,0.092,0.725,0.182,0.082,10/23/21,EQUITY,EQUITY,88160R101,TSLA,"Tesla, Inc.  - Common Stock",909.2,100,P,909.3,100,P,909.25,0,P,895.5,910.0,890.96, ,909.68,-0.43,22880835,1634950000000.0,1634950000000.0,909.68,q,NASD,True,True,0.0122,4,910.0,379.11,0.0,397.33,0.0,0.0,,Normal,909.68,6116,0.0,1634930000000.0,-0.0473,0.0,0.0,0.0,True,False,,910.0,379.11,0.0,0.0, ,,0.589065,33.2901,19.22381,143.4529,23.10664,26.60464,7.67802,12.05932,9.57351,14.56713,16.09878,6.94905,10.38665,1.09706,1.38508,17.71552,22.24951,23.79773,30.14083,3.08168,501.1158,430.6936,0.0,0.0,66.26917,15.04432,990015158.0,802.2914,900597.0,69.61395,0.0,0.0,0.0,0.0, ,1.89277,19149490.0,19149489.0,404801920.0
FB,0.114,0.78,0.106,-0.095,10/23/21,EQUITY,EQUITY,30303M102,FB,"Facebook, Inc. - Class A Common Stock",324.2,200,P,324.25,1100,P,324.25,0,P,326.345,329.63,321.11, ,324.61,-0.36,35224543,1634950000000.0,1634950000000.0,324.61,q,NASD,True,True,0.0192,4,384.33,244.61,0.0,24.99,0.0,0.0,,Normal,324.61,10346,0.0,1634930000000.0,-0.1109,0.0,0.0,0.0,True,False,,384.33,244.61,0.0,0.0, ,,0.333979,6.63653,8.73385,19.6885,80.97719,81.43206,37.1753,35.74647,42.52314,42.5319,31.33098,25.1086,27.42241,0.0,5.42537,0.0,0.40063,0.35666,0.40224,13.48663,72.06746,100.8735,0.0,0.0,39.42628,11.10389,2383812263.0,2367.541,915219.9,23.70769,0.0,0.0,0.0,0.0, ,1.29161,20261670.0,20261667.0,346819810.0
PYPL,0.14,0.705,0.155,-0.095,10/23/21,EQUITY,EQUITY,70450Y103,PYPL,"PayPal Holdings, Inc. - Common Stock",240.7,500,P,240.99,900,P,240.98,0,P,243.73,246.66,239.75, ,240.4,0.58,24170917,1634950000000.0,1634950000000.0,240.4,q,NASD,True,True,0.0208,4,310.16,174.81,0.0,58.75,0.0,0.0,,Normal,240.4,13038,0.0,1634930000000.0,0.2413,0.0,0.0,0.0,True,False,,310.16,174.81,0.0,0.0, ,,0.667522,13.51208,11.84592,46.42961,48.42741,48.47708,20.41852,18.98044,17.2314,18.06669,25.26398,7.10896,15.72141,0.0,1.28989,0.0,29.9665,42.78881,42.78881,4.09495,87.94692,0.0,0.0,0.0,24.08159,3.39798,1175032150.0,1173.46,282477.7,8.72812,0.0,0.0,0.0,0.0, ,1.1455,13451260.0,13451263.0,156558240.0
DKNG,0.131,0.774,0.095,0.025,10/23/21,EQUITY,EQUITY,26142R104,DKNG,DraftKings Inc. - Class A Common Stock,46.22,600,P,46.27,600,Q,46.27,0,D,48.55,48.55,46.07, ,46.11,0.16,19040124,1634950000000.0,1634950000000.0,46.11,q,NASD,True,True,0.0165,4,74.38,34.9,0.0,0.0,0.0,0.0,,Normal,46.11,1926,0.0,1634930000000.0,0.347,0.0,0.0,0.0,True,False,,74.38,34.9,0.0,0.0, ,,0.0,16.63264,34.59746,0.0,41.2104,37.16302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72461,0.0,36.12249,56.54961,56.54961,0.0,0.0,57.65537,0.0,0.0,197.9678,0.0,403421764.0,377.6271,36844.22,0.0,0.0,0.0,0.0,0.0, ,0.0,12251470.0,12251466.0,261756540.0
INTC,0.175,0.721,0.104,-0.095,10/23/21,EQUITY,EQUITY,458140100,INTC,Intel Corporation - Common Stock,49.42,300,P,49.44,5000,Q,49.44,0,Q,50.39,50.55,49.14, ,49.46,-0.02,109971887,1634950000000.0,1634950000000.0,49.46,q,NASD,True,True,0.0151,4,68.49,43.61,0.0,12.4542,1.39,2.81,00:00.0,Normal,49.46,46288,0.0,1634930000000.0,-0.0404,0.0,0.0,0.0,True,False,,68.49,43.61,1.39,2.81,00:00.0,,9.556625,2.23288,2.55702,6.11337,56.26577,55.99208,26.89044,35.55127,25.93343,27.23531,25.63396,13.47411,16.13679,1.74172,2.07304,0.0,30.91011,39.52846,44.73897,5.1509,1.00477,64.44595,0.0,0.0,0.48145,0.0,4057000000.0,4043.487,200659.2,8.74693,0.0,0.0,0.0,0.3475,00:00.0,0.53451,32354830.0,32354827.0,465367890.0
MSFT,0.058,0.826,0.116,0.216,10/23/21,EQUITY,EQUITY,594918104,MSFT,Microsoft Corporation - Common Stock,308.91,500,P,309.0,900,P,309.0,100,D,310.4,311.09,307.8, ,309.16,-0.16,17449332,1634950000000.0,1634950000000.0,309.16,q,NASD,True,True,0.008,4,311.09,199.62,0.0,38.5794,2.48,0.8,00:00.0,Normal,309.16,14038,0.0,1634930000000.0,-0.0518,0.0,0.0,0.0,True,False,,311.09,199.62,2.48,0.8,00:00.0,,0.965741,16.37162,13.80909,31.8152,68.9258,69.68495,36.45174,35.66043,41.58714,41.38499,47.07867,19.29522,25.84604,2.05026,2.07999,0.0,33.2371,43.54171,49.78378,8.05507,39.74234,48.31527,0.0,0.0,17.53173,10.66034,7507897348.0,7490.586,2321142.0,15.4153,0.0,0.0,0.0,0.62,00:00.0,0.82571,20466040.0,20466044.0,476975640.0
ON,0.284,0.636,0.08,-0.672,10/23/21,EQUITY,EQUITY,682189105,ON,ON Semiconductor Corporation - Common Stock,45.5,500,P,46.2,2400,P,45.98,0,P,46.35,46.865,45.89, ,45.97,0.01,3076427,1634940000000.0,1634950000000.0,45.97,q,NASD,True,True,0.0254,4,49.78,23.86,0.0,36.76,0.0,0.0,,Normal,45.97,3511,0.0,1634930000000.0,0.0218,0.0,0.0,0.0,True,False,,49.78,23.86,0.0,0.0, ,,0.015233,5.22978,3.34588,17.33214,35.50345,38.33164,8.8822,11.02461,11.30816,15.33026,14.91632,5.79841,7.07167,1.31991,2.21971,9.10942,44.96586,76.81799,82.13719,1.2068,2500.636,12270.38,0.0,0.0,12.13649,12.70163,430532211.0,425.4435,19791.57,17.09474,0.0,0.0,0.0,0.0, ,1.78819,4464300.0,4464300.0,118060250.0
AMD,0.0,0.833,0.167,0.239,10/23/21,EQUITY,EQUITY,7903107,AMD,"Advanced Micro Devices, Inc. - Common Stock",119.92,900,P,119.96,1000,P,119.95,100,P,120.825,121.56,118.37, ,119.82,0.13,38992694,1634950000000.0,1634950000000.0,119.82,q,NASD,True,True,0.0122,4,122.49,72.5,0.0,41.58,0.0,0.0,,Normal,119.82,9558,0.0,1634930000000.0,0.1085,0.0,0.0,0.0,True,False,,122.49,72.5,0.0,0.0, ,,0.09493,20.57207,10.89487,38.3274,45.71214,47.53247,25.69715,18.38961,18.32084,21.58442,66.26808,39.68971,57.38199,2.09302,2.70332,83.0,4.24234,4.43029,4.43029,2.80165,450.5197,341.9478,0.0,0.0,74.47031,11.75617,1212965282.0,1207.738,145337.5,0.0,0.0,0.0,0.0,0.0, ,2.02021,39722350.0,39722353.0,1338776540.0
GOOGL,0.071,0.828,0.101,0.12,10/23/21,EQUITY,EQUITY,02079K305,GOOGL,Alphabet Inc. - Class A Common Stock,2746.3,100,P,2749.99,200,P,2747.0,0,Q,2783.0,2811.655,2721.1201, ,2751.3301,-4.33,2529448,1634950000000.0,1634950000000.0,2751.33,q,NASD,True,True,0.0259,4,2925.075,1508.48,0.0,30.41,0.0,0.0,,Normal,2751.3301,2060,0.0,1634930000000.0,-0.1574,-0.0001,0.0,0.0,True,False,,2925.075,1508.48,0.0,0.0, ,,0.270682,7.73216,8.35921,24.28437,55.72288,57.61635,28.56968,29.93697,28.44846,31.28798,28.28988,20.50209,24.46315,3.13575,3.15202,0.0,5.73192,6.03119,6.08044,92.24019,110.1955,169.0957,0.0,0.0,32.66578,11.87041,301084627.0,620.5319,1841241.0,13.48898,0.0,0.0,0.0,0.0, ,1.01772,1384400.0,1384395.0,29368040.0
FB,0.083,0.783,0.133,0.026,2021-10-24,EQUITY,EQUITY,30303M102,FB,"Facebook, Inc. - Class A Common Stock",324.2,200,P,324.25,1100,P,324.25,0,P,326.345,329.63,321.11, ,324.61,-0.36,35224543,1634947180302.0,1634947198962.0,324.61,q,NASD,True,True,0.0192,4,384.33,244.61,0.0,24.069,0.0,0.0,,Normal,324.61,10346,0.0,1634932800576.0,-0.1109,0.0,0.0,0.0,True,False,,384.33,244.61,0.0,0.0, ,,0.333979,6.63653,8.73385,19.6885,80.97719,81.43206,37.1753,35.74647,42.52314,42.5319,31.33098,25.1086,27.42241,0.0,5.42537,0.0,0.40063,0.35666,0.40224,13.48663,72.06746,100.8735,0.0,0.0,39.42628,11.10389,2383812263.0,2367.541,915219.9,23.70769,0.0,0.0,0.0,0.0, ,1.29161,20261670.0,20261667.0,346819810.0
TSLA,0.081,0.767,0.151,0.061,2021-10-24,EQUITY,EQUITY,88160R101,TSLA,"Tesla, Inc.  - Common Stock",909.2,100,P,909.3,100,P,909.25,0,P,895.5,910.0,890.96, ,909.68,-0.43,22880835,1634947197248.0,1634947198516.0,909.68,q,NASD,True,True,0.0122,4,910.0,379.11,0.0,295.1896,0.0,0.0,,Normal,909.68,6116,0.0,1634932800462.0,-0.0473,0.0,0.0,0.0,True,False,,910.0,379.11,0.0,0.0, ,,0.589065,33.2901,19.22381,143.4529,23.10664,26.60464,7.67802,12.05932,9.57351,14.56713,16.09878,6.94905,10.38665,1.09706,1.38508,17.71552,22.24951,23.79773,30.14083,3.08168,501.1158,430.6936,0.0,0.0,66.26917,15.04432,990015158.0,802.2914,900597.0,69.61395,0.0,0.0,0.0,0.0, ,1.89277,19149490.0,19149489.0,404801920.0
DWAC,0.168,0.657,0.175,0.013,2021-10-24,EQUITY,EQUITY,25400Q105,DWAC,Digital World Acquisition Corp. - Class A Common Stock,80.03,100,P,80.7,500,P,80.65,0,Q,118.795,175.0,67.96, ,94.2,-13.55,133395819,1634947199988.0,1634947199988.0,94.2,q,NASD,True,True,0.1428,4,175.0,9.8401,0.0,0.0,0.0,0.0,,Normal,94.2,329,0.0,1634932800682.0,-14.3843,0.0,0.0,0.0,True,False,,175.0,9.8401,0.0,0.0, ,,0.0,128293.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28750000.0,12.52346,3039.043,0.0,0.0,0.0,0.0,0.0, ,0.0,63299600.0,63299604.0,0.0
MSFT,0.053,0.747,0.2,0.427,2021-10-24,EQUITY,EQUITY,594918104,MSFT,Microsoft Corporation - Common Stock,308.91,500,P,309.0,900,P,309.0,100,D,310.4,311.09,307.8, ,309.16,-0.16,17449332,1634947185297.0,1634947187390.0,309.16,q,NASD,True,True,0.008,4,311.09,199.62,0.0,38.3808,2.48,0.8,2021-11-17 00:00:00.000,Normal,309.16,14038,0.0,1634932800869.0,-0.0518,0.0,0.0,0.0,True,False,,311.09,199.62,2.48,0.8,2021-11-17 00:00:00.000,,0.965741,16.37162,13.80909,31.8152,68.9258,69.68495,36.45174,35.66043,41.58714,41.38499,47.07867,19.29522,25.84604,2.05026,2.07999,0.0,33.2371,43.54171,49.78378,8.05507,39.74234,48.31527,0.0,0.0,17.53173,10.66034,7507897348.0,7490.586,2321142.0,15.4153,0.0,0.0,0.0,0.62,2021-12-09 00:00:00.000,0.82571,20466040.0,20466044.0,476975640.0
AAPL,0.05,0.794,0.156,0.3,2021-10-24,EQUITY,EQUITY,037833100,AAPL,Apple Inc. - Common Stock,148.45,200,P,148.47,100,P,148.46,100,P,149.69,150.18,148.64, ,148.69,-0.23,58883443,1634947199904.0,1634947199904.0,148.69,q,NASD,True,True,0.0077,4,157.26,107.32,0.0,29.1199,0.88,0.59,2021-08-06 00:00:00.000,Normal,148.69,30274,0.0,1634932800343.0,-0.1547,0.0,0.0,0.0,True,False,,157.26,107.32,0.88,0.59,2021-08-06 00:00:00.000,,0.527209,38.29888,7.08004,25.13186,41.00503,43.29273,25.00382,26.70138,28.78772,29.62645,127.1247,26.82452,39.09014,1.01384,1.06189,0.0,65.45405,164.5177,189.4695,5.10613,55.23408,100.5681,0.0,0.0,26.76506,0.0,16530166000.0,16360.61,2457871.0,0.0,0.0,0.0,0.0,0.22,2021-08-12 00:00:00.000,1.21404,69478950.0,69478952.0,1618971190.0
AMD,0.054,0.769,0.177,0.551,2021-10-24,EQUITY,EQUITY,007903107,AMD,"Advanced Micro Devices, Inc. - Common Stock",119.92,900,P,119.96,1000,P,119.95,100,P,120.825,121.56,118.37, ,119.82,0.13,38992694,1634947196263.0,1634947196263.0,119.82,q,NASD,True,True,0.0122,4,122.49,72.5,0.0,42.7677,0.0,0.0,,Normal,119.82,9558,0.0,1634932800007.0,0.1085,0.0,0.0,0.0,True,False,,122.49,72.5,0.0,0.0, ,,0.09493,20.57207,10.89487,38.3274,45.71214,47.53247,25.69715,18.38961,18.32084,21.58442,66.26808,39.68971,57.38199,2.09302,2.70332,83.0,4.24234,4.43029,4.43029,2.80165,450.5197,341.9478,0.0,0.0,74.47031,11.75617,1212965282.0,1207.738,145337.5,0.0,0.0,0.0,0.0,0.0, ,2.02021,39722350.0,39722353.0,1338776540.0
INTC,0.028,0.773,0.2,0.428,2021-10-24,EQUITY,EQUITY,458140100,INTC,Intel Corporation - Common Stock,49.42,300,P,49.44,5000,Q,49.44,0,Q,50.39,50.55,49.14, ,49.46,-0.02,109971887,1634947186482.0,1634947197738.0,49.46,q,NASD,True,True,0.0151,4,68.49,43.61,0.0,9.6022,1.39,2.81,2021-11-04 00:00:00.000,Normal,49.46,46288,0.0,1634932800691.0,-0.0404,0.0,0.0,0.0,True,False,,68.49,43.61,1.39,2.81,2021-11-04 00:00:00.000,,9.556625,2.23288,2.55702,6.11337,56.26577,55.99208,26.89044,35.55127,25.93343,27.23531,25.63396,13.47411,16.13679,1.74172,2.07304,0.0,30.91011,39.52846,44.73897,5.1509,1.00477,64.44595,0.0,0.0,0.48145,0.0,4057000000.0,4043.487,200659.2,8.74693,0.0,0.0,0.0,0.3475,2021-12-01 00:00:00.000,0.53451,32354830.0,32354827.0,465367890.0
MVIS,0.027,0.802,0.171,0.469,2021-10-24,EQUITY,EQUITY,594960304,MVIS,"MicroVision, Inc. - Common Stock",8.77,700,P,8.81,200,P,8.8,0,A,9.1331,9.31,8.57, ,8.685,0.115,5490119,1634947176518.0,1634947176518.0,8.685,q,NASD,True,True,0.0765,4,28.0,1.52,0.0,0.0,0.0,0.0,,Normal,8.685,741,0.0,1634932800438.0,1.3241,0.0,0.0,0.0,True,False,,28.0,1.52,0.0,0.0, ,,0.0,11.04752,630.3624,0.0,101.5936,104.1555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.09482,13.10934,0.0,1.26089,0.50738,1.27699,0.0,0.0,0.0,0.0,0.0,0.0,55.74113,163959541.0,162.1842,1423.989,0.0,0.0,0.0,0.0,0.0, ,3.72813,4768060.0,4768056.0,100056010.0
DKNG,0.164,0.722,0.114,0.15,2021-10-24,EQUITY,EQUITY,26142R104,DKNG,DraftKings Inc. - Class A Common Stock,46.22,600,P,46.27,600,Q,46.27,0,D,48.55,48.55,46.07, ,46.11,0.16,19040124,1634947199441.0,1634947197152.0,46.11,q,NASD,True,True,0.0165,4,74.38,34.9,0.0,0.0,0.0,0.0,,Normal,46.11,1926,0.0,1634932800660.0,0.347,0.0,0.0,0.0,True,False,,74.38,34.9,0.0,0.0, ,,0.0,16.63264,34.59746,0.0,41.2104,37.16302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72461,0.0,36.12249,56.54961,56.54961,0.0,0.0,57.65537,0.0,0.0,197.9678,0.0,403421764.0,377.6271,36844.22,0.0,0.0,0.0,0.0,0.0, ,0.0,12251470.0,12251466.0,261756540.0
BYND,0.058,0.826,0.117,0.35,2021-10-24,EQUITY,EQUITY,08862E109,BYND,"Beyond Meat, Inc. - Common stock",94.55,300,P,95.0,100,P,95.0,0,P,93.0,97.5,91.5501, ,95.8,-0.8,14105842,1634947197815.0,1634947199143.0,95.8,q,NASD,True,True,0.1978,4,221.0,91.5501,0.0,0.0,0.0,0.0,,Normal,95.8,3091,0.0,1634932800226.0,-0.8351,0.0,0.0,0.0,True,False,,221.0,91.5501,0.0,0.0, ,,0.0,23.71498,13.34861,0.0,28.85544,31.68926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.36156,17.67972,0.0,81.53912,441.614,441.6861,0.0,0.0,0.0,0.0,0.0,13.24953,38.14763,63254448.0,56.38152,6059.776,0.0,0.0,0.0,0.0,0.0, ,0.0,3090820.0,3090817.0,48863940.0
TSLA,0.105,0.742,0.153,0.119,2021-10-25,EQUITY,EQUITY,88160R101,TSLA,"Tesla, Inc.  - Common Stock",990.46,100,V,990.76,200,M,990.52,100,D,950.53,998.7399,944.2, ,909.68,80.84,34351397,1635181446987.0,1635181446863.0,990.52,q,NASD,True,True,0.0371,4,998.7399,379.11,0.0,295.1896,0.0,0.0,,Normal,990.52,1,80.84,1635181446863.0,8.8866,80.84,8.8866,8.8866,True,False,,910.0,379.11,0.0,0.0, ,,0.589065,33.2901,19.22381,143.4529,23.10664,26.60464,7.67802,12.05932,9.57351,14.56713,16.09878,6.94905,10.38665,1.09706,1.38508,17.71552,22.24951,23.79773,30.14083,3.08168,501.1158,430.6936,0.0,0.0,66.26917,15.04432,990015158.0,802.2914,900597.0,69.61395,0.0,0.0,0.0,0.0, ,1.89277,19149490.0,19149489.0,404801920.0
DWAC,0.101,0.791,0.108,0.065,2021-10-25,EQUITY,EQUITY,25400Q105,DWAC,Digital World Acquisition Corp. - Class A Common Stock,97.53,1000,Q,98.19,100,H,97.62,200,D,120.31,121.7999,89.0, ,94.2,3.42,46571086,1635181446972.0,1635181446202.0,97.62,q,NASD,True,True,0.1244,4,175.0,9.8401,0.0,0.0,0.0,0.0,,Normal,97.62,2,3.42,1635181446202.0,3.6306,3.42,3.6306,3.6306,True,False,,175.0,9.8401,0.0,0.0, ,,0.0,128293.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28750000.0,12.52346,3039.043,0.0,0.0,0.0,0.0,0.0, ,0.0,63299600.0,63299604.0,0.0
FB,0.129,0.698,0.173,-0.09,2021-10-25,EQUITY,EQUITY,30303M102,FB,"Facebook, Inc. - Class A Common Stock",325.52,300,Q,325.55,100,Q,325.535,100,D,320.3,326.8,319.72, ,324.61,0.925,16609516,1635181446593.0,1635181446083.0,325.535,q,NASD,True,True,0.0325,4,384.33,244.61,0.0,24.069,0.0,0.0,,Normal,325.535,1,0.925,1635181446083.0,0.285,0.925,0.285,0.285,True,False,,384.33,244.61,0.0,0.0, ,,0.333979,6.63653,8.73385,19.6885,80.97719,81.43206,37.1753,35.74647,42.52314,42.5319,31.33098,25.1086,27.42241,0.0,5.42537,0.0,0.40063,0.35666,0.40224,13.48663,72.06746,100.8735,0.0,0.0,39.42628,11.10389,2383812263.0,2367.541,915219.9,23.70769,0.0,0.0,0.0,0.0, ,1.29161,20261670.0,20261667.0,346819810.0
AMD,0.07,0.798,0.132,0.24,2021-10-25,EQUITY,EQUITY,007903107,AMD,"Advanced Micro Devices, Inc. - Common Stock",122.87,400,V,122.89,1000,Q,122.88,200,U,120.515,123.4599,118.6, ,119.82,3.06,32215778,1635181446816.0,1635181446399.0,122.88,q,NASD,True,True,0.0116,4,123.4599,72.5,0.0,42.7677,0.0,0.0,,Normal,122.88,2,3.06,1635181446399.0,2.5538,3.06,2.5538,2.5538,True,False,,122.49,72.5,0.0,0.0, ,,0.09493,20.57207,10.89487,38.3274,45.71214,47.53247,25.69715,18.38961,18.32084,21.58442,66.26808,39.68971,57.38199,2.09302,2.70332,83.0,4.24234,4.43029,4.43029,2.80165,450.5197,341.9478,0.0,0.0,74.47031,11.75617,1212965282.0,1207.738,145337.5,0.0,0.0,0.0,0.0,0.0, ,2.02021,39722350.0,39722353.0,1338776540.0
